"timestamp","plot","treatment","location","quad","cover","direction","side","date","hour","temp","siemens","sm.corr"
2022-02-13 14:30:00,"b2","lw","interspace","3","lc","east","NA",2022-02-13,14,29.18,0,0
2022-02-13 14:40:00,"b2","lw","interspace","3","lc","east","NA",2022-02-13,14,29.09,0,0
2022-02-13 14:50:00,"b2","lw","interspace","3","lc","east","NA",2022-02-13,14,28.44,0,0
2022-02-14 10:00:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,10,7.916,0,0
2022-02-14 10:10:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,10,10.21,0,0
2022-02-14 10:20:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,10,12.07,0,0
2022-02-14 10:30:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,10,13.69,0,0
2022-02-14 10:40:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,10,15.04,0,0
2022-02-14 10:50:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,10,16.4,0,0
2022-02-14 11:00:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,11,17.95,0,0
2022-02-14 11:10:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,11,19.4,0,0
2022-02-14 11:20:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,11,20.5,0,0
2022-02-14 11:30:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,11,21.76,0,0
2022-02-14 11:40:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,11,22.83,0,0
2022-02-14 11:50:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,11,23.73,0,0
2022-02-14 12:00:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,12,24.54,0,0
2022-02-14 12:10:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,12,25.51,0,0
2022-02-14 12:20:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,12,26.43,0,0
2022-02-14 12:30:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,12,25.93,0,0
2022-02-14 12:40:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,12,25.89,0.062,0.00098828
2022-02-14 12:50:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,12,27.45,0.145,0.0023113
2022-02-14 13:00:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,13,28.38,0.184,0.00293296
2022-02-14 13:10:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,13,28.69,0.178,0.00283732
2022-02-14 13:20:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,13,29.12,0.139,0.00221566
2022-02-14 13:30:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,13,29.55,0.072,0.00114768
2022-02-14 13:40:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,13,29.89,0.058,0.00092452
2022-02-14 13:50:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,13,29.75,0,0
2022-02-14 14:00:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,14,28.94,0,0
2022-02-14 14:10:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,14,27.64,0,0
2022-02-14 14:20:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,14,27.2,0,0
2022-02-14 14:30:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,14,26.3,0,0
2022-02-14 14:40:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,14,25.64,0,0
2022-02-14 14:50:00,"b2","lw","interspace","3","lc","east","NA",2022-02-14,14,26.11,0,0
2022-02-13 10:00:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,10,0.354,0,0
2022-02-13 10:10:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,10,3.85,0,0
2022-02-13 10:20:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,10,6.14,0,0
2022-02-13 10:30:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,10,7.798,0,0
2022-02-13 10:40:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,10,9.31,0,0
2022-02-13 10:50:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,10,10.81,0,0
2022-02-13 11:00:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,11,11.95,0,0
2022-02-13 11:10:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,11,12.87,0,0
2022-02-13 11:20:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,11,13.66,0,0
2022-02-13 11:30:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,11,14.78,0,0
2022-02-13 11:40:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,11,15.63,0,0
2022-02-13 11:50:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,11,16.78,0,0
2022-02-13 12:00:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,12,17.76,0,0
2022-02-13 12:10:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,12,18.16,0,0
2022-02-13 12:20:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,12,18.69,0,0
2022-02-13 12:30:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,12,19.4,0,0
2022-02-13 12:40:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,12,19.98,0,0
2022-02-13 12:50:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,12,20.35,0,0
2022-02-13 13:00:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,13,20.72,0.129,0.00205626
2022-02-13 13:10:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,13,20.58,0.162,0.00258228
2022-02-13 13:20:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,13,20.9,0.176,0.00280544
2022-02-13 13:30:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,13,20.95,0.139,0.00221566
2022-02-13 13:40:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,13,21.14,0.072,0.00114768
2022-02-13 13:50:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,13,20.03,0.045,0.0007173
2022-02-13 14:00:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,14,20.78,0.058,0.00092452
2022-02-13 14:10:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,14,21.09,0.031,0.00049414
2022-02-13 14:20:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,14,21.2,0,0
2022-02-13 14:30:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,14,20.99,0,0
2022-02-13 14:40:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,14,20.83,0,0
2022-02-13 14:50:00,"b2","c","interspace","1","moss","east","NA",2022-02-13,14,20.4,0,0
2022-02-14 10:00:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,10,0.913,0,0
2022-02-14 10:10:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,10,4.287,0,0
2022-02-14 10:20:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,10,6.556,0,0
2022-02-14 10:30:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,10,8.39,0,0
2022-02-14 10:40:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,10,9.96,0,0
2022-02-14 10:50:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,10,11.34,0,0
2022-02-14 11:00:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,11,12.78,0,0
2022-02-14 11:10:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,11,13.79,0,0
2022-02-14 11:20:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,11,14.97,0,0
2022-02-14 11:30:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,11,16,0,0
2022-02-14 11:40:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,11,17,0,0
2022-02-14 11:50:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,11,17.66,0,0
2022-02-14 12:00:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,12,18.2,0,0
2022-02-14 12:10:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,12,19.04,0,0
2022-02-14 12:20:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,12,19.91,0,0
2022-02-14 12:30:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,12,20.49,0,0
2022-02-14 12:40:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,12,21.04,0.062,0.00098828
2022-02-14 12:50:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,12,21.36,0.158,0.00251852
2022-02-14 13:00:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,13,21.67,0.171,0.00272574
2022-02-14 13:10:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,13,21.83,0.178,0.00283732
2022-02-14 13:20:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,13,21.85,0.126,0.00200844
2022-02-14 13:30:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,13,22.03,0.072,0.00114768
2022-02-14 13:40:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,13,22.39,0.045,0.0007173
2022-02-14 13:50:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,13,21.73,0.058,0.00092452
2022-02-14 14:00:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,14,21.89,0,0
2022-02-14 14:10:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,14,21.28,0,0
2022-02-14 14:20:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,14,21.16,0,0
2022-02-14 14:30:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,14,20.63,0,0
2022-02-14 14:40:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,14,20.24,0,0
2022-02-14 14:50:00,"b2","c","interspace","1","moss","east","NA",2022-02-14,14,20.75,0,0
2022-02-13 10:00:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,10,1.541,0,0
2022-02-13 10:10:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,10,4.383,0,0
2022-02-13 10:20:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,10,6.53,0,0
2022-02-13 10:30:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,10,8.26,0,0
2022-02-13 10:40:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,10,9.95,0,0
2022-02-13 10:50:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,10,11.71,0,0
2022-02-13 11:00:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,11,13.17,0,0
2022-02-13 11:10:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,11,14.54,0,0
2022-02-13 11:20:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,11,15.74,0,0
2022-02-13 11:30:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,11,16.93,0,0
2022-02-13 11:40:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,11,16.59,0,0
2022-02-13 11:50:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,11,17.35,0,0
2022-02-13 12:00:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,12,19.36,0,0
2022-02-13 12:10:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,12,20.59,0,0
2022-02-13 12:20:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,12,21.43,0,0
2022-02-13 12:30:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,12,22.22,0,0
2022-02-13 12:40:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,12,23.25,0,0
2022-02-13 12:50:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,12,23.98,0,0
2022-02-13 13:00:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,13,24.52,0.129,0.00205626
2022-02-13 13:10:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,13,24.75,0.162,0.00258228
2022-02-13 13:20:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,13,25.23,0.162,0.00258228
2022-02-13 13:30:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,13,25.63,0.125,0.0019925
2022-02-13 13:40:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,13,25.92,0.072,0.00114768
2022-02-13 13:50:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,13,26.33,0.058,0.00092452
2022-02-13 14:00:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,14,26.38,0.058,0.00092452
2022-02-13 14:10:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,14,26.53,0.045,0.0007173
2022-02-13 14:20:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,14,26.48,0,0
2022-02-13 14:30:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,14,26.33,0,0
2022-02-13 14:40:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,14,26.23,0,0
2022-02-13 14:50:00,"b2","l","interspace","3","lc","east","NA",2022-02-13,14,25.69,0,0
2022-02-14 10:00:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,10,1.379,0,0
2022-02-14 10:10:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,10,4.246,0,0
2022-02-14 10:20:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,10,6.535,0,0
2022-02-14 10:30:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,10,8.55,0,0
2022-02-14 10:40:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,10,10.31,0,0
2022-02-14 10:50:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,10,11.96,0,0
2022-02-14 11:00:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,11,13.63,0,0
2022-02-14 11:10:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,11,15.12,0,0
2022-02-14 11:20:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,11,16.42,0,0
2022-02-14 11:30:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,11,17.63,0,0
2022-02-14 11:40:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,11,17.64,0,0
2022-02-14 11:50:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,11,18.07,0,0
2022-02-14 12:00:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,12,19.85,0,0
2022-02-14 12:10:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,12,21.19,0,0
2022-02-14 12:20:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,12,22.29,0,0
2022-02-14 12:30:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,12,23.22,0,0
2022-02-14 12:40:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,12,23.99,0.062,0.00098828
2022-02-14 12:50:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,12,24.71,0.158,0.00251852
2022-02-14 13:00:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,13,25.27,0.184,0.00293296
2022-02-14 13:10:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,13,25.55,0.192,0.00306048
2022-02-14 13:20:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,13,26.01,0.112,0.00178528
2022-02-14 13:30:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,13,26.41,0.058,0.00092452
2022-02-14 13:40:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,13,26.81,0.058,0.00092452
2022-02-14 13:50:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,13,26.64,0.058,0.00092452
2022-02-14 14:00:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,14,25.92,0.004,6.376e-05
2022-02-14 14:10:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,14,24.77,0,0
2022-02-14 14:20:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,14,24.52,0,0
2022-02-14 14:30:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,14,23.78,0,0
2022-02-14 14:40:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,14,23.28,0,0
2022-02-14 14:50:00,"b2","l","interspace","3","lc","east","NA",2022-02-14,14,24.04,0,0
2022-02-13 10:00:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,10,-2.888,0,0
2022-02-13 10:10:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,10,-1.807,0,0
2022-02-13 10:20:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,10,-1.019,0,0
2022-02-13 10:30:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,10,-0.121,0,0
2022-02-13 10:40:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,10,1.017,0,0
2022-02-13 10:50:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,10,2.133,0,0
2022-02-13 11:00:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,11,3.428,0,0
2022-02-13 11:10:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,11,4.666,0,0
2022-02-13 11:20:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,11,5.89,0,0
2022-02-13 11:30:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,11,7.238,0,0
2022-02-13 11:40:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,11,8.71,0,0
2022-02-13 11:50:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,11,10.27,0,0
2022-02-13 12:00:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,12,11.72,0,0
2022-02-13 12:10:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,12,13.08,0,0
2022-02-13 12:20:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,12,13.36,0,0
2022-02-13 12:30:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,12,15.55,0,0
2022-02-13 12:40:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,12,16.91,0,0
2022-02-13 12:50:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,12,17.35,0,0
2022-02-13 13:00:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,13,18.62,0.129,0.00205626
2022-02-13 13:10:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,13,18.85,0.162,0.00258228
2022-02-13 13:20:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,13,19.62,0.176,0.00280544
2022-02-13 13:30:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,13,20.23,0.125,0.0019925
2022-02-13 13:40:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,13,21.09,0.072,0.00114768
2022-02-13 13:50:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,13,21.81,0.058,0.00092452
2022-02-13 14:00:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,14,22.11,0.058,0.00092452
2022-02-13 14:10:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,14,22.3,0.045,0.0007173
2022-02-13 14:20:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,14,23.89,0,0
2022-02-13 14:30:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,14,23.32,0,0
2022-02-13 14:40:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,14,22.59,0,0
2022-02-13 14:50:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-13,14,22.44,0,0
2022-02-14 10:00:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,10,-2.726,0,0
2022-02-14 10:10:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,10,-1.521,0,0
2022-02-14 10:20:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,10,-0.656,0,0
2022-02-14 10:30:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,10,0.184,0,0
2022-02-14 10:40:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,10,1.413,0,0
2022-02-14 10:50:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,10,2.722,0,0
2022-02-14 11:00:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,11,4.087,0,0
2022-02-14 11:10:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,11,5.433,0,0
2022-02-14 11:20:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,11,6.753,0,0
2022-02-14 11:30:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,11,8.01,0,0
2022-02-14 11:40:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,11,10.03,0,0
2022-02-14 11:50:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,11,11.47,0,0
2022-02-14 12:00:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,12,12.52,0,0
2022-02-14 12:10:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,12,13.94,0,0
2022-02-14 12:20:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,12,13.78,0,0
2022-02-14 12:30:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,12,15.26,0,0
2022-02-14 12:40:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,12,16.86,0.062,0.00098828
2022-02-14 12:50:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,12,17.7,0.158,0.00251852
2022-02-14 13:00:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,13,18.96,0.184,0.00293296
2022-02-14 13:10:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,13,19.83,0.178,0.00283732
2022-02-14 13:20:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,13,20.52,0.126,0.00200844
2022-02-14 13:30:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,13,21.22,0.058,0.00092452
2022-02-14 13:40:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,13,21.82,0.058,0.00092452
2022-02-14 13:50:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,13,22.01,0.045,0.0007173
2022-02-14 14:00:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,14,22.3,0.004,6.376e-05
2022-02-14 14:10:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,14,21.83,0,0
2022-02-14 14:20:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,14,22.51,0,0
2022-02-14 14:30:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,14,22.44,0,0
2022-02-14 14:40:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,14,21.92,0,0
2022-02-14 14:50:00,"b3","w","interspace","3","dc","southeast","NA",2022-02-14,14,22.56,0,0
2022-02-13 10:00:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,10,6.007,0,0
2022-02-13 10:10:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,10,6.913,0,0
2022-02-13 10:20:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,10,8.34,0,0
2022-02-13 10:30:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,10,9.9,0,0
2022-02-13 10:40:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,10,11.71,0,0
2022-02-13 10:50:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,10,13.47,0,0
2022-02-13 11:00:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,11,15.04,0,0
2022-02-13 11:10:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,11,16.61,0,0
2022-02-13 11:20:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,11,17.99,0,0
2022-02-13 11:30:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,11,19.44,0,0
2022-02-13 11:40:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,11,20.46,0,0
2022-02-13 11:50:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,11,21.56,0,0
2022-02-13 12:00:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,12,21.07,0,0
2022-02-13 12:10:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,12,20.77,0,0
2022-02-13 12:20:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,12,23.19,0,0
2022-02-13 12:30:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,12,24.4,0,0
2022-02-13 12:40:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,12,25.41,0,0
2022-02-13 12:50:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,12,26.2,0,0
2022-02-13 13:00:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,13,26.91,0.129,0.00205626
2022-02-13 13:10:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,13,27.21,0.162,0.00258228
2022-02-13 13:20:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,13,27.93,0.176,0.00280544
2022-02-13 13:30:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,13,28.24,0.112,0.00178528
2022-02-13 13:40:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,13,28.58,0.072,0.00114768
2022-02-13 13:50:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,13,28.99,0.072,0.00114768
2022-02-13 14:00:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,14,29.1,0.058,0.00092452
2022-02-13 14:10:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,14,29.26,0.058,0.00092452
2022-02-13 14:20:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,14,29.33,0,0
2022-02-13 14:30:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,14,29.44,0,0
2022-02-13 14:40:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,14,29.06,0,0
2022-02-13 14:50:00,"b3","lw","interspace","3","lc","east","NA",2022-02-13,14,28.68,0,0
2022-02-14 10:00:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,10,4.351,0,0
2022-02-14 10:10:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,10,6.314,0,0
2022-02-14 10:20:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,10,8.21,0,0
2022-02-14 10:30:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,10,9.97,0,0
2022-02-14 10:40:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,10,11.81,0,0
2022-02-14 10:50:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,10,13.74,0,0
2022-02-14 11:00:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,11,15.45,0,0
2022-02-14 11:10:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,11,16.96,0,0
2022-02-14 11:20:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,11,18.48,0,0
2022-02-14 11:30:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,11,19.85,0,0
2022-02-14 11:40:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,11,21.07,0,0
2022-02-14 11:50:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,11,22.01,0,0
2022-02-14 12:00:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,12,21.83,0,0
2022-02-14 12:10:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,12,21.41,0,0
2022-02-14 12:20:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,12,24.04,0,0
2022-02-14 12:30:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,12,25.3,0,0
2022-02-14 12:40:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,12,26.37,0.062,0.00098828
2022-02-14 12:50:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,12,27.25,0.158,0.00251852
2022-02-14 13:00:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,13,27.79,0.184,0.00293296
2022-02-14 13:10:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,13,28.23,0.192,0.00306048
2022-02-14 13:20:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,13,28.34,0.153,0.00243882
2022-02-14 13:30:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,13,28.92,0.058,0.00092452
2022-02-14 13:40:00,"b3","lw","interspace","3","lc","east","NA",2022-02-14,13,29.61,0.058,0.00092452
