"","Plot","Block","Treatment","Quad","total","CoverID","Hits","PctCover","FG","FG2"
"360","B","1","LW","3",144,"Bare",1,0.694444444444444,"Bare_Ground","Abiotic_Cover"
"361","B","1","LW","3",144,"Chamber",11,7.63888888888889,"Chamber","Abiotic_Cover"
"362","B","1","LW","3",144,"Rock",6,4.16666666666667,"Rock","Abiotic_Cover"
"363","B","1","LW","3",144,"ATCO",0,0,"Shrub","Plant"
"364","B","1","LW","4",146,"ACHY",0,0,"Perennial_Grass","Plant"
"365","B","1","LW","4",146,"ANBR",0,0,"Annual_Forb","Plant"
"366","B","1","LW","4",146,"ASAM",0,0,"Annual_Forb","Plant"
"367","B","1","LW","4",146,"Bromus",10,6.84931506849315,"Annual_Grass","Plant"
"368","B","1","LW","4",146,"CHER",0,0,"Annual_Forb","Plant"
"369","B","1","LW","4",146,"CYAC",0,0,"Annual_Forb","Plant"
"370","B","1","LW","4",146,"DEAN",0,0,"Annual_Forb","Plant"
"371","B","1","LW","4",146,"DEPI",0,0,"Annual_Forb","Plant"
"372","B","1","LW","4",146,"Dark",6,4.10958904109589,"DkCy","Biocrust"
"373","B","1","LW","4",146,"ENFR",0,0,"Annual_Forb","Plant"
"374","B","1","LW","4",146,"EPTO",0,0,"Shrub","Plant"
"375","B","1","LW","4",146,"ERIN",0,0,"Annual_Forb","Plant"
"376","B","1","LW","4",146,"GAPI",0,0,"Annual_Forb","Plant"
"377","B","1","LW","4",146,"GIIN",0,0,"Annual_Forb","Plant"
"378","B","1","LW","4",146,"GUSA",16,10.958904109589,"Shrub","Plant"
"379","B","1","LW","4",146,"HIJA",1,0.684931506849315,"Perennial_Grass","Plant"
"380","B","1","LW","4",146,"LYGR",0,0,"Annual_Forb","Plant"
"381","B","1","LW","4",146,"Lichen",1,0.684931506849315,"Lichen","Biocrust"
"382","B","1","LW","4",146,"Light",42,28.7671232876712,"LtCy","Biocrust"
"383","B","1","LW","4",146,"Litter",64,43.8356164383562,"Litter","Abiotic_Cover"
"384","B","1","LW","4",146,"MAAF",0,0,"Annual_Forb","Plant"
"385","B","1","LW","4",146,"MACA",0,0,"Annual_Forb","Plant"
"386","B","1","LW","4",146,"Moss",0,0,"Moss","Biocrust"
"387","B","1","LW","4",146,"OECA",0,0,"Annual_Forb","Plant"
"388","B","1","LW","4",146,"OPUNT",0,0,"Cactus","Plant"
"389","B","1","LW","4",146,"PlantBase",5,3.42465753424658,"Plant_Base","Plant"
"390","B","1","LW","4",146,"SCWH",0,0,"Cactus","Plant"
"391","B","1","LW","4",146,"STCO",0,0,"Perennial_Grass","Plant"
"392","B","1","LW","4",146,"TILA",0,0,"Annual_Forb","Plant"
"393","B","1","LW","4",146,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"394","B","1","LW","4",146,"Chamber",0,0,"Chamber","Abiotic_Cover"
"395","B","1","LW","4",146,"Rock",0,0,"Rock","Abiotic_Cover"
"396","B","1","LW","4",146,"ATCO",1,0.684931506849315,"Shrub","Plant"
"397","B","1","W","1",145,"ACHY",1,0.689655172413793,"Perennial_Grass","Plant"
"398","B","1","W","1",145,"ANBR",0,0,"Annual_Forb","Plant"
"399","B","1","W","1",145,"ASAM",0,0,"Annual_Forb","Plant"
"400","B","1","W","1",145,"Bromus",13,8.96551724137931,"Annual_Grass","Plant"
"401","B","1","W","1",145,"CHER",0,0,"Annual_Forb","Plant"
"402","B","1","W","1",145,"CYAC",0,0,"Annual_Forb","Plant"
"403","B","1","W","1",145,"DEAN",0,0,"Annual_Forb","Plant"
"404","B","1","W","1",145,"DEPI",0,0,"Annual_Forb","Plant"
"405","B","1","W","1",145,"Dark",30,20.6896551724138,"DkCy","Biocrust"
"406","B","1","W","1",145,"ENFR",0,0,"Annual_Forb","Plant"
"407","B","1","W","1",145,"EPTO",0,0,"Shrub","Plant"
"408","B","1","W","1",145,"ERIN",0,0,"Annual_Forb","Plant"
"409","B","1","W","1",145,"GAPI",0,0,"Annual_Forb","Plant"
"410","B","1","W","1",145,"GIIN",0,0,"Annual_Forb","Plant"
"411","B","1","W","1",145,"GUSA",3,2.06896551724138,"Shrub","Plant"
"412","B","1","W","1",145,"HIJA",10,6.89655172413793,"Perennial_Grass","Plant"
"413","B","1","W","1",145,"LYGR",0,0,"Annual_Forb","Plant"
"414","B","1","W","1",145,"Lichen",7,4.82758620689655,"Lichen","Biocrust"
"415","B","1","W","1",145,"Light",11,7.58620689655172,"LtCy","Biocrust"
"416","B","1","W","1",145,"Litter",60,41.3793103448276,"Litter","Abiotic_Cover"
"417","B","1","W","1",145,"MAAF",0,0,"Annual_Forb","Plant"
"418","B","1","W","1",145,"MACA",0,0,"Annual_Forb","Plant"
"419","B","1","W","1",145,"Moss",1,0.689655172413793,"Moss","Biocrust"
"420","B","1","W","1",145,"OECA",0,0,"Annual_Forb","Plant"
"421","B","1","W","1",145,"OPUNT",0,0,"Cactus","Plant"
"422","B","1","W","1",145,"PlantBase",7,4.82758620689655,"Plant_Base","Plant"
"423","B","1","W","1",145,"SCWH",0,0,"Cactus","Plant"
"424","B","1","W","1",145,"STCO",0,0,"Perennial_Grass","Plant"
"425","B","1","W","1",145,"TILA",0,0,"Annual_Forb","Plant"
"426","B","1","W","1",145,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"427","B","1","W","1",145,"Chamber",0,0,"Chamber","Abiotic_Cover"
"428","B","1","W","1",145,"Rock",0,0,"Rock","Abiotic_Cover"
"429","B","1","W","1",145,"ATCO",2,1.37931034482759,"Shrub","Plant"
"430","B","1","W","2",176,"ACHY",7,3.97727272727273,"Perennial_Grass","Plant"
"431","B","1","W","2",176,"ANBR",0,0,"Annual_Forb","Plant"
"432","B","1","W","2",176,"ASAM",0,0,"Annual_Forb","Plant"
"433","B","1","W","2",176,"Bromus",27,15.3409090909091,"Annual_Grass","Plant"
"434","B","1","W","2",176,"CHER",0,0,"Annual_Forb","Plant"
"435","B","1","W","2",176,"CYAC",0,0,"Annual_Forb","Plant"
"436","B","1","W","2",176,"DEAN",0,0,"Annual_Forb","Plant"
"437","B","1","W","2",176,"DEPI",0,0,"Annual_Forb","Plant"
"438","B","1","W","2",176,"Dark",30,17.0454545454545,"DkCy","Biocrust"
"439","B","1","W","2",176,"ENFR",0,0,"Annual_Forb","Plant"
"440","B","1","W","2",176,"EPTO",0,0,"Shrub","Plant"
"441","B","1","W","2",176,"ERIN",0,0,"Annual_Forb","Plant"
"442","B","1","W","2",176,"GAPI",0,0,"Annual_Forb","Plant"
"443","B","1","W","2",176,"GIIN",0,0,"Annual_Forb","Plant"
"444","B","1","W","2",176,"GUSA",0,0,"Shrub","Plant"
"445","B","1","W","2",176,"HIJA",8,4.54545454545455,"Perennial_Grass","Plant"
"446","B","1","W","2",176,"LYGR",0,0,"Annual_Forb","Plant"
"447","B","1","W","2",176,"Lichen",9,5.11363636363636,"Lichen","Biocrust"
"448","B","1","W","2",176,"Light",12,6.81818181818182,"LtCy","Biocrust"
"449","B","1","W","2",176,"Litter",71,40.3409090909091,"Litter","Abiotic_Cover"
"450","B","1","W","2",176,"MAAF",0,0,"Annual_Forb","Plant"
"451","B","1","W","2",176,"MACA",0,0,"Annual_Forb","Plant"
"452","B","1","W","2",176,"Moss",0,0,"Moss","Biocrust"
"453","B","1","W","2",176,"OECA",0,0,"Annual_Forb","Plant"
"454","B","1","W","2",176,"OPUNT",0,0,"Cactus","Plant"
"455","B","1","W","2",176,"PlantBase",6,3.40909090909091,"Plant_Base","Plant"
"456","B","1","W","2",176,"SCWH",0,0,"Cactus","Plant"
"457","B","1","W","2",176,"STCO",0,0,"Perennial_Grass","Plant"
"458","B","1","W","2",176,"TILA",0,0,"Annual_Forb","Plant"
"459","B","1","W","2",176,"Bare",2,1.13636363636364,"Bare_Ground","Abiotic_Cover"
"460","B","1","W","2",176,"Chamber",0,0,"Chamber","Abiotic_Cover"
"461","B","1","W","2",176,"Rock",0,0,"Rock","Abiotic_Cover"
"462","B","1","W","2",176,"ATCO",4,2.27272727272727,"Shrub","Plant"
"463","B","1","W","3",171,"ACHY",2,1.16959064327485,"Perennial_Grass","Plant"
"464","B","1","W","3",171,"ANBR",0,0,"Annual_Forb","Plant"
"465","B","1","W","3",171,"ASAM",0,0,"Annual_Forb","Plant"
"466","B","1","W","3",171,"Bromus",30,17.5438596491228,"Annual_Grass","Plant"
"467","B","1","W","3",171,"CHER",0,0,"Annual_Forb","Plant"
"468","B","1","W","3",171,"CYAC",0,0,"Annual_Forb","Plant"
"469","B","1","W","3",171,"DEAN",0,0,"Annual_Forb","Plant"
"470","B","1","W","3",171,"DEPI",0,0,"Annual_Forb","Plant"
"471","B","1","W","3",171,"Dark",21,12.280701754386,"DkCy","Biocrust"
"472","B","1","W","3",171,"ENFR",0,0,"Annual_Forb","Plant"
"473","B","1","W","3",171,"EPTO",0,0,"Shrub","Plant"
"474","B","1","W","3",171,"ERIN",0,0,"Annual_Forb","Plant"
"475","B","1","W","3",171,"GAPI",0,0,"Annual_Forb","Plant"
"476","B","1","W","3",171,"GIIN",0,0,"Annual_Forb","Plant"
"477","B","1","W","3",171,"GUSA",8,4.67836257309941,"Shrub","Plant"
"478","B","1","W","3",171,"HIJA",3,1.75438596491228,"Perennial_Grass","Plant"
"479","B","1","W","3",171,"LYGR",0,0,"Annual_Forb","Plant"
"480","B","1","W","3",171,"Lichen",1,0.584795321637427,"Lichen","Biocrust"
"481","B","1","W","3",171,"Light",23,13.4502923976608,"LtCy","Biocrust"
"482","B","1","W","3",171,"Litter",55,32.1637426900585,"Litter","Abiotic_Cover"
"483","B","1","W","3",171,"MAAF",0,0,"Annual_Forb","Plant"
"484","B","1","W","3",171,"MACA",0,0,"Annual_Forb","Plant"
"485","B","1","W","3",171,"Moss",0,0,"Moss","Biocrust"
"486","B","1","W","3",171,"OECA",0,0,"Annual_Forb","Plant"
"487","B","1","W","3",171,"OPUNT",0,0,"Cactus","Plant"
"488","B","1","W","3",171,"PlantBase",12,7.01754385964912,"Plant_Base","Plant"
"489","B","1","W","3",171,"SCWH",0,0,"Cactus","Plant"
"490","B","1","W","3",171,"STCO",0,0,"Perennial_Grass","Plant"
"491","B","1","W","3",171,"TILA",0,0,"Annual_Forb","Plant"
"492","B","1","W","3",171,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"493","B","1","W","3",171,"Chamber",10,5.84795321637427,"Chamber","Abiotic_Cover"
"494","B","1","W","3",171,"Rock",1,0.584795321637427,"Rock","Abiotic_Cover"
"495","B","1","W","3",171,"ATCO",5,2.92397660818713,"Shrub","Plant"
"496","B","1","W","4",192,"ACHY",0,0,"Perennial_Grass","Plant"
"497","B","1","W","4",192,"ANBR",0,0,"Annual_Forb","Plant"
"498","B","1","W","4",192,"ASAM",0,0,"Annual_Forb","Plant"
"499","B","1","W","4",192,"Bromus",38,19.7916666666667,"Annual_Grass","Plant"
"500","B","1","W","4",192,"CHER",0,0,"Annual_Forb","Plant"
"501","B","1","W","4",192,"CYAC",1,0.520833333333333,"Annual_Forb","Plant"
"502","B","1","W","4",192,"DEAN",0,0,"Annual_Forb","Plant"
"503","B","1","W","4",192,"DEPI",0,0,"Annual_Forb","Plant"
"504","B","1","W","4",192,"Dark",20,10.4166666666667,"DkCy","Biocrust"
"505","B","1","W","4",192,"ENFR",0,0,"Annual_Forb","Plant"
"506","B","1","W","4",192,"EPTO",0,0,"Shrub","Plant"
"507","B","1","W","4",192,"ERIN",0,0,"Annual_Forb","Plant"
"508","B","1","W","4",192,"GAPI",0,0,"Annual_Forb","Plant"
"509","B","1","W","4",192,"GIIN",0,0,"Annual_Forb","Plant"
"510","B","1","W","4",192,"GUSA",3,1.5625,"Shrub","Plant"
"511","B","1","W","4",192,"HIJA",5,2.60416666666667,"Perennial_Grass","Plant"
"512","B","1","W","4",192,"LYGR",0,0,"Annual_Forb","Plant"
"513","B","1","W","4",192,"Lichen",4,2.08333333333333,"Lichen","Biocrust"
"514","B","1","W","4",192,"Light",27,14.0625,"LtCy","Biocrust"
"515","B","1","W","4",192,"Litter",68,35.4166666666667,"Litter","Abiotic_Cover"
"516","B","1","W","4",192,"MAAF",0,0,"Annual_Forb","Plant"
"517","B","1","W","4",192,"MACA",0,0,"Annual_Forb","Plant"
"518","B","1","W","4",192,"Moss",0,0,"Moss","Biocrust"
"519","B","1","W","4",192,"OECA",0,0,"Annual_Forb","Plant"
"520","B","1","W","4",192,"OPUNT",0,0,"Cactus","Plant"
"521","B","1","W","4",192,"PlantBase",13,6.77083333333333,"Plant_Base","Plant"
"522","B","1","W","4",192,"SCWH",0,0,"Cactus","Plant"
"523","B","1","W","4",192,"STCO",0,0,"Perennial_Grass","Plant"
"524","B","1","W","4",192,"TILA",0,0,"Annual_Forb","Plant"
"525","B","1","W","4",192,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"526","B","1","W","4",192,"Chamber",0,0,"Chamber","Abiotic_Cover"
"527","B","1","W","4",192,"Rock",2,1.04166666666667,"Rock","Abiotic_Cover"
"528","B","1","W","4",192,"ATCO",11,5.72916666666667,"Shrub","Plant"
"529","B","2","C","1",196,"ACHY",8,4.08163265306122,"Perennial_Grass","Plant"
"530","B","2","C","1",196,"ANBR",0,0,"Annual_Forb","Plant"
"531","B","2","C","1",196,"ASAM",0,0,"Annual_Forb","Plant"
"532","B","2","C","1",196,"Bromus",48,24.4897959183673,"Annual_Grass","Plant"
"533","B","2","C","1",196,"CHER",0,0,"Annual_Forb","Plant"
"534","B","2","C","1",196,"CYAC",0,0,"Annual_Forb","Plant"
"535","B","2","C","1",196,"DEAN",0,0,"Annual_Forb","Plant"
"536","B","2","C","1",196,"DEPI",0,0,"Annual_Forb","Plant"
"537","B","2","C","1",196,"Dark",0,0,"DkCy","Biocrust"
"538","B","2","C","1",196,"ENFR",0,0,"Annual_Forb","Plant"
"539","B","2","C","1",196,"EPTO",0,0,"Shrub","Plant"
"540","B","2","C","1",196,"ERIN",0,0,"Annual_Forb","Plant"
"541","B","2","C","1",196,"GAPI",0,0,"Annual_Forb","Plant"
"542","B","2","C","1",196,"GIIN",0,0,"Annual_Forb","Plant"
"543","B","2","C","1",196,"GUSA",3,1.53061224489796,"Shrub","Plant"
"544","B","2","C","1",196,"HIJA",6,3.06122448979592,"Perennial_Grass","Plant"
"545","B","2","C","1",196,"LYGR",0,0,"Annual_Forb","Plant"
"546","B","2","C","1",196,"Lichen",7,3.57142857142857,"Lichen","Biocrust"
"547","B","2","C","1",196,"Light",7,3.57142857142857,"LtCy","Biocrust"
"548","B","2","C","1",196,"Litter",96,48.9795918367347,"Litter","Abiotic_Cover"
"549","B","2","C","1",196,"MAAF",0,0,"Annual_Forb","Plant"
"550","B","2","C","1",196,"MACA",0,0,"Annual_Forb","Plant"
"551","B","2","C","1",196,"Moss",15,7.6530612244898,"Moss","Biocrust"
"552","B","2","C","1",196,"OECA",0,0,"Annual_Forb","Plant"
"553","B","2","C","1",196,"OPUNT",0,0,"Cactus","Plant"
"554","B","2","C","1",196,"PlantBase",6,3.06122448979592,"Plant_Base","Plant"
"555","B","2","C","1",196,"SCWH",0,0,"Cactus","Plant"
"556","B","2","C","1",196,"STCO",0,0,"Perennial_Grass","Plant"
"557","B","2","C","1",196,"TILA",0,0,"Annual_Forb","Plant"
"558","B","2","C","1",196,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"559","B","2","C","1",196,"Chamber",0,0,"Chamber","Abiotic_Cover"
"560","B","2","C","1",196,"Rock",0,0,"Rock","Abiotic_Cover"
"561","B","2","C","1",196,"ATCO",0,0,"Shrub","Plant"
"562","B","2","C","2",166,"ACHY",6,3.6144578313253,"Perennial_Grass","Plant"
"563","B","2","C","2",166,"ANBR",0,0,"Annual_Forb","Plant"
"564","B","2","C","2",166,"ASAM",0,0,"Annual_Forb","Plant"
"565","B","2","C","2",166,"Bromus",23,13.855421686747,"Annual_Grass","Plant"
"566","B","2","C","2",166,"CHER",0,0,"Annual_Forb","Plant"
"567","B","2","C","2",166,"CYAC",0,0,"Annual_Forb","Plant"
"568","B","2","C","2",166,"DEAN",0,0,"Annual_Forb","Plant"
"569","B","2","C","2",166,"DEPI",0,0,"Annual_Forb","Plant"
"570","B","2","C","2",166,"Dark",2,1.20481927710843,"DkCy","Biocrust"
"571","B","2","C","2",166,"ENFR",0,0,"Annual_Forb","Plant"
"572","B","2","C","2",166,"EPTO",0,0,"Shrub","Plant"
"573","B","2","C","2",166,"ERIN",0,0,"Annual_Forb","Plant"
"574","B","2","C","2",166,"GAPI",0,0,"Annual_Forb","Plant"
"575","B","2","C","2",166,"GIIN",0,0,"Annual_Forb","Plant"
"576","B","2","C","2",166,"GUSA",13,7.83132530120482,"Shrub","Plant"
"577","B","2","C","2",166,"HIJA",0,0,"Perennial_Grass","Plant"
"578","B","2","C","2",166,"LYGR",0,0,"Annual_Forb","Plant"
"579","B","2","C","2",166,"Lichen",7,4.21686746987952,"Lichen","Biocrust"
"580","B","2","C","2",166,"Light",10,6.02409638554217,"LtCy","Biocrust"
"581","B","2","C","2",166,"Litter",78,46.9879518072289,"Litter","Abiotic_Cover"
"582","B","2","C","2",166,"MAAF",0,0,"Annual_Forb","Plant"
"583","B","2","C","2",166,"MACA",0,0,"Annual_Forb","Plant"
"584","B","2","C","2",166,"Moss",5,3.01204819277108,"Moss","Biocrust"
"585","B","2","C","2",166,"OECA",0,0,"Annual_Forb","Plant"
"586","B","2","C","2",166,"OPUNT",0,0,"Cactus","Plant"
"587","B","2","C","2",166,"PlantBase",10,6.02409638554217,"Plant_Base","Plant"
"588","B","2","C","2",166,"SCWH",0,0,"Cactus","Plant"
"589","B","2","C","2",166,"STCO",0,0,"Perennial_Grass","Plant"
"590","B","2","C","2",166,"TILA",0,0,"Annual_Forb","Plant"
"591","B","2","C","2",166,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"592","B","2","C","2",166,"Chamber",0,0,"Chamber","Abiotic_Cover"
"593","B","2","C","2",166,"Rock",0,0,"Rock","Abiotic_Cover"
"594","B","2","C","2",166,"ATCO",12,7.2289156626506,"Shrub","Plant"
"595","B","2","C","3",207,"ACHY",14,6.76328502415459,"Perennial_Grass","Plant"
"596","B","2","C","3",207,"ANBR",0,0,"Annual_Forb","Plant"
"597","B","2","C","3",207,"ASAM",0,0,"Annual_Forb","Plant"
"598","B","2","C","3",207,"Bromus",51,24.6376811594203,"Annual_Grass","Plant"
"599","B","2","C","3",207,"CHER",0,0,"Annual_Forb","Plant"
"600","B","2","C","3",207,"CYAC",0,0,"Annual_Forb","Plant"
"601","B","2","C","3",207,"DEAN",0,0,"Annual_Forb","Plant"
"602","B","2","C","3",207,"DEPI",0,0,"Annual_Forb","Plant"
"603","B","2","C","3",207,"Dark",3,1.44927536231884,"DkCy","Biocrust"
"604","B","2","C","3",207,"ENFR",0,0,"Annual_Forb","Plant"
"605","B","2","C","3",207,"EPTO",0,0,"Shrub","Plant"
"606","B","2","C","3",207,"ERIN",0,0,"Annual_Forb","Plant"
"607","B","2","C","3",207,"GAPI",0,0,"Annual_Forb","Plant"
"608","B","2","C","3",207,"GIIN",0,0,"Annual_Forb","Plant"
"609","B","2","C","3",207,"GUSA",0,0,"Shrub","Plant"
"610","B","2","C","3",207,"HIJA",1,0.483091787439614,"Perennial_Grass","Plant"
"611","B","2","C","3",207,"LYGR",0,0,"Annual_Forb","Plant"
"612","B","2","C","3",207,"Lichen",12,5.79710144927536,"Lichen","Biocrust"
"613","B","2","C","3",207,"Light",20,9.66183574879227,"LtCy","Biocrust"
"614","B","2","C","3",207,"Litter",72,34.7826086956522,"Litter","Abiotic_Cover"
"615","B","2","C","3",207,"MAAF",0,0,"Annual_Forb","Plant"
"616","B","2","C","3",207,"MACA",0,0,"Annual_Forb","Plant"
"617","B","2","C","3",207,"Moss",19,9.17874396135266,"Moss","Biocrust"
"618","B","2","C","3",207,"OECA",0,0,"Annual_Forb","Plant"
"619","B","2","C","3",207,"OPUNT",0,0,"Cactus","Plant"
"620","B","2","C","3",207,"PlantBase",4,1.93236714975845,"Plant_Base","Plant"
"621","B","2","C","3",207,"SCWH",0,0,"Cactus","Plant"
"622","B","2","C","3",207,"STCO",0,0,"Perennial_Grass","Plant"
"623","B","2","C","3",207,"TILA",0,0,"Annual_Forb","Plant"
"624","B","2","C","3",207,"Bare",1,0.483091787439614,"Bare_Ground","Abiotic_Cover"
"625","B","2","C","3",207,"Chamber",9,4.34782608695652,"Chamber","Abiotic_Cover"
"626","B","2","C","3",207,"Rock",1,0.483091787439614,"Rock","Abiotic_Cover"
"627","B","2","C","3",207,"ATCO",0,0,"Shrub","Plant"
"628","B","2","C","4",198,"ACHY",10,5.05050505050505,"Perennial_Grass","Plant"
"629","B","2","C","4",198,"ANBR",0,0,"Annual_Forb","Plant"
"630","B","2","C","4",198,"ASAM",0,0,"Annual_Forb","Plant"
"631","B","2","C","4",198,"Bromus",23,11.6161616161616,"Annual_Grass","Plant"
"632","B","2","C","4",198,"CHER",0,0,"Annual_Forb","Plant"
"633","B","2","C","4",198,"CYAC",0,0,"Annual_Forb","Plant"
"634","B","2","C","4",198,"DEAN",0,0,"Annual_Forb","Plant"
"635","B","2","C","4",198,"DEPI",0,0,"Annual_Forb","Plant"
"636","B","2","C","4",198,"Dark",4,2.02020202020202,"DkCy","Biocrust"
"637","B","2","C","4",198,"ENFR",0,0,"Annual_Forb","Plant"
"638","B","2","C","4",198,"EPTO",0,0,"Shrub","Plant"
"639","B","2","C","4",198,"ERIN",0,0,"Annual_Forb","Plant"
"640","B","2","C","4",198,"GAPI",0,0,"Annual_Forb","Plant"
"641","B","2","C","4",198,"GIIN",0,0,"Annual_Forb","Plant"
"642","B","2","C","4",198,"GUSA",10,5.05050505050505,"Shrub","Plant"
"643","B","2","C","4",198,"HIJA",0,0,"Perennial_Grass","Plant"
"644","B","2","C","4",198,"LYGR",0,0,"Annual_Forb","Plant"
"645","B","2","C","4",198,"Lichen",0,0,"Lichen","Biocrust"
"646","B","2","C","4",198,"Light",32,16.1616161616162,"LtCy","Biocrust"
"647","B","2","C","4",198,"Litter",96,48.4848484848485,"Litter","Abiotic_Cover"
"648","B","2","C","4",198,"MAAF",0,0,"Annual_Forb","Plant"
"649","B","2","C","4",198,"MACA",0,0,"Annual_Forb","Plant"
"650","B","2","C","4",198,"Moss",6,3.03030303030303,"Moss","Biocrust"
"651","B","2","C","4",198,"OECA",0,0,"Annual_Forb","Plant"
"652","B","2","C","4",198,"OPUNT",0,0,"Cactus","Plant"
"653","B","2","C","4",198,"PlantBase",1,0.505050505050505,"Plant_Base","Plant"
"654","B","2","C","4",198,"SCWH",0,0,"Cactus","Plant"
"655","B","2","C","4",198,"STCO",0,0,"Perennial_Grass","Plant"
"656","B","2","C","4",198,"TILA",0,0,"Annual_Forb","Plant"
"657","B","2","C","4",198,"Bare",1,0.505050505050505,"Bare_Ground","Abiotic_Cover"
"658","B","2","C","4",198,"Chamber",0,0,"Chamber","Abiotic_Cover"
"659","B","2","C","4",198,"Rock",0,0,"Rock","Abiotic_Cover"
"660","B","2","C","4",198,"ATCO",15,7.57575757575758,"Shrub","Plant"
"661","B","2","L","1",148,"ACHY",0,0,"Perennial_Grass","Plant"
"662","B","2","L","1",148,"ANBR",0,0,"Annual_Forb","Plant"
"663","B","2","L","1",148,"ASAM",0,0,"Annual_Forb","Plant"
"664","B","2","L","1",148,"Bromus",14,9.45945945945946,"Annual_Grass","Plant"
"665","B","2","L","1",148,"CHER",0,0,"Annual_Forb","Plant"
"666","B","2","L","1",148,"CYAC",0,0,"Annual_Forb","Plant"
"667","B","2","L","1",148,"DEAN",0,0,"Annual_Forb","Plant"
"668","B","2","L","1",148,"DEPI",0,0,"Annual_Forb","Plant"
"669","B","2","L","1",148,"Dark",6,4.05405405405405,"DkCy","Biocrust"
"670","B","2","L","1",148,"ENFR",0,0,"Annual_Forb","Plant"
"671","B","2","L","1",148,"EPTO",0,0,"Shrub","Plant"
"672","B","2","L","1",148,"ERIN",0,0,"Annual_Forb","Plant"
"673","B","2","L","1",148,"GAPI",0,0,"Annual_Forb","Plant"
"674","B","2","L","1",148,"GIIN",0,0,"Annual_Forb","Plant"
"675","B","2","L","1",148,"GUSA",2,1.35135135135135,"Shrub","Plant"
"676","B","2","L","1",148,"HIJA",1,0.675675675675676,"Perennial_Grass","Plant"
"677","B","2","L","1",148,"LYGR",0,0,"Annual_Forb","Plant"
"678","B","2","L","1",148,"Lichen",0,0,"Lichen","Biocrust"
"679","B","2","L","1",148,"Light",14,9.45945945945946,"LtCy","Biocrust"
"680","B","2","L","1",148,"Litter",81,54.7297297297297,"Litter","Abiotic_Cover"
"681","B","2","L","1",148,"MAAF",0,0,"Annual_Forb","Plant"
"682","B","2","L","1",148,"MACA",0,0,"Annual_Forb","Plant"
"683","B","2","L","1",148,"Moss",7,4.72972972972973,"Moss","Biocrust"
"684","B","2","L","1",148,"OECA",0,0,"Annual_Forb","Plant"
"685","B","2","L","1",148,"OPUNT",0,0,"Cactus","Plant"
"686","B","2","L","1",148,"PlantBase",3,2.02702702702703,"Plant_Base","Plant"
"687","B","2","L","1",148,"SCWH",0,0,"Cactus","Plant"
"688","B","2","L","1",148,"STCO",0,0,"Perennial_Grass","Plant"
"689","B","2","L","1",148,"TILA",7,4.72972972972973,"Annual_Forb","Plant"
"690","B","2","L","1",148,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"691","B","2","L","1",148,"Chamber",0,0,"Chamber","Abiotic_Cover"
"692","B","2","L","1",148,"Rock",13,8.78378378378378,"Rock","Abiotic_Cover"
"693","B","2","L","1",148,"ATCO",0,0,"Shrub","Plant"
"694","B","2","L","2",125,"ACHY",0,0,"Perennial_Grass","Plant"
"695","B","2","L","2",125,"ANBR",0,0,"Annual_Forb","Plant"
"696","B","2","L","2",125,"ASAM",0,0,"Annual_Forb","Plant"
"697","B","2","L","2",125,"Bromus",19,15.2,"Annual_Grass","Plant"
"698","B","2","L","2",125,"CHER",0,0,"Annual_Forb","Plant"
"699","B","2","L","2",125,"CYAC",0,0,"Annual_Forb","Plant"
"700","B","2","L","2",125,"DEAN",0,0,"Annual_Forb","Plant"
"701","B","2","L","2",125,"DEPI",0,0,"Annual_Forb","Plant"
"702","B","2","L","2",125,"Dark",2,1.6,"DkCy","Biocrust"
"703","B","2","L","2",125,"ENFR",0,0,"Annual_Forb","Plant"
"704","B","2","L","2",125,"EPTO",0,0,"Shrub","Plant"
"705","B","2","L","2",125,"ERIN",0,0,"Annual_Forb","Plant"
"706","B","2","L","2",125,"GAPI",0,0,"Annual_Forb","Plant"
"707","B","2","L","2",125,"GIIN",0,0,"Annual_Forb","Plant"
"708","B","2","L","2",125,"GUSA",4,3.2,"Shrub","Plant"
"709","B","2","L","2",125,"HIJA",0,0,"Perennial_Grass","Plant"
"710","B","2","L","2",125,"LYGR",0,0,"Annual_Forb","Plant"
"711","B","2","L","2",125,"Lichen",0,0,"Lichen","Biocrust"
"712","B","2","L","2",125,"Light",9,7.2,"LtCy","Biocrust"
"713","B","2","L","2",125,"Litter",85,68,"Litter","Abiotic_Cover"
"714","B","2","L","2",125,"MAAF",0,0,"Annual_Forb","Plant"
"715","B","2","L","2",125,"MACA",0,0,"Annual_Forb","Plant"
"716","B","2","L","2",125,"Moss",3,2.4,"Moss","Biocrust"
"717","B","2","L","2",125,"OECA",0,0,"Annual_Forb","Plant"
"718","B","2","L","2",125,"OPUNT",0,0,"Cactus","Plant"
"719","B","2","L","2",125,"PlantBase",0,0,"Plant_Base","Plant"
"720","B","2","L","2",125,"SCWH",0,0,"Cactus","Plant"
"721","B","2","L","2",125,"STCO",0,0,"Perennial_Grass","Plant"
"722","B","2","L","2",125,"TILA",0,0,"Annual_Forb","Plant"
